Blah blah first line that gets skipped (☞ﾟヮﾟ)☞
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.0,9.53674E-7,3.01992E-7,5.0,5.07713,5.32089,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.924,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,0.566404,9.53674E-7,3.01992E-7,5.0,5.07713,5.32088,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.922,28.7938,14.619,10.0,7.77862,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,1.64351,9.53674E-7,3.01992E-7,5.0,5.07713,5.32088,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.916,28.7938,14.619,10.0,7.77862,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,2.64535,9.53674E-7,3.01992E-7,5.0,5.07713,5.32088,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.904,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,3.84548,9.53674E-7,3.01992E-7,5.0,5.07713,5.32088,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.885,28.7938,14.619,10.0,7.77862,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,4.97693,9.53674E-7,3.01992E-7,5.0,5.07713,5.32088,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.861,28.7938,14.619,10.0,7.77862,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,6.10458,9.53674E-7,3.01992E-7,5.0,5.07713,5.32088,5.7735,6.52703,7.77862,10.0,14.619,28.7939,141.83,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.0
1.0,0.0,0.0,7.07255,1.04904E-6,3.01992E-7,4.99999,5.07713,5.32088,5.7735,6.52703,7.77861,10.0,14.619,28.7939,141.793,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.00001
1.0,0.0,0.0,7.99986,1.04904E-6,3.01992E-7,4.99999,5.07713,5.32088,5.7735,6.52703,7.77861,10.0,14.619,28.7939,141.75,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.00001
1.0,0.0,0.0,8.89442,1.04904E-6,3.01992E-7,4.99999,5.07713,5.32088,5.7735,6.52703,7.77861,10.0,14.619,28.7939,141.703,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.00001
1.0,0.0,0.0,9.744,1.04904E-6,3.01992E-7,4.99999,5.07713,5.32088,5.7735,6.52703,7.77861,10.0,14.619,28.7939,141.651,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.00001
1.0,0.0,0.0,10.6212,1.04904E-6,3.01992E-7,4.99999,5.07713,5.32088,5.7735,6.52703,7.77861,10.0,14.619,28.7939,141.594,28.7938,14.619,10.0,7.77863,6.52704,5.77351,5.32089,5.07714,5.00001
